Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn
CUST-7367,MALE,0,Yes,No,52,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,2 year,Yes,Bank transfer,78.56,,No
CUST-7924,FEMALE,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,No,Bank transfer,28.62,1396.88, No 
CUST-7012, Male,1,Yes,Yes,22,Yes,No,DSL,No,Yes,No internet service,Yes,No,No internet service,ONE YEAR,No,Credit card,65.55,1448.07,No
CUST-8346,male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.17,,no
CUST-8222,male,0,Yes,No,16,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,One year,Yes,Mailed check,53.25,858.3, No 
CUST-7234,FEMALE,1,No,Yes,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,MONTH-TO-MONTH,Yes,Credit card,98.55,881.7,Yes
CUST-7695,female,0,No,No,45,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,one year,No,Mailed check,65.88,2962.18, No 
CUST-8084,Female,1,No,No,39,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,MONTH-TO-MONTH,Yes,Electronic check,76.3,2974.38,no
CUST-8372,female,0,No,Yes,56,Yes,No,DSL,No internet service,No internet service,Yes,No,No,Yes,Month to month,Yes,Electronic check,55.31,3092.02,NO
CUST-8294, Female ,0,,Yes,62,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,ONE YEAR,No,Mailed check,57.73,3571.62,no
CUST-7063,male,0,No,Yes,10,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer,65.21,656.01,no
CUST-7734,FEMALE,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,MONTH-TO-MONTH,Yes,Credit card,83.64,1586.65,YES
CUST-8023,male,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,ONE YEAR,Yes,Mailed check,68.0,2380.89, No 
CUST-7964,MALE,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Credit card,20.0,26.2,YES
CUST-7607,MALE,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,Yes,Mailed check,90.66,2353.35, Yes
CUST-7013,male,1,Yes,No,33,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month to month,No,Credit card,71.64,2364.78,no
CUST-7839,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,month-to-month,No,Bank transfer,81.07, ,Yes
CUST-7435, Male,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month to month,No,Credit card,90.48,714.06,No
CUST-7017,Femal,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,one year,Yes,Bank transfer,91.83,5595.52,yes
CUST-7764,male,Yes,No,No,10,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,MONTH-TO-MONTH,Yes,Bank transfer,79.75,791.92,No
CUST-7348,female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,ONE YEAR,No,Bank transfer,51.49,1535.73,NO
CUST-7207, Male,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,Yes,Credit card,20.0,1335.36,Yes
CUST-8114,male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,month-to-month,No,Credit card,82.17,325.96,YES
CUST-7341, Male,0,Yes,No,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Mailed check,27.73,970.67, No 
CUST-7344,Femal,0,No,No,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,No,Electronic check,25.87,1299.92,NO
CUST-8308, Female ,1,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,MONTH-TO-MONTH,No,Bank transfer,85.12,3232.9, Yes
CUST-8339,Femal,0,No,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,90.46,1728.47,NO
CUST-7551, Female ,0,Yes,No,1,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,one year,Yes,Credit card,49.22,56.53,NO
CUST-7598,female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,one year,Yes,Mailed check,87.25,4179.66,NO
CUST-7032,MALE,1,No,Yes,37,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,month-to-month,Yes,Credit card,65.14,2408.07,YES
CUST-7372,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,month-to-month,Yes,Bank transfer,87.16,4280.51,Yes
CUST-7657,MALE,0,No,Yes,45,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,One year,No,Electronic check,65.07,2922.97,NO
CUST-7172, Female ,0,No,Yes,46,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.87,3453.71, Yes
CUST-8086, Female ,0,No,No,57,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,2 year,Yes,Credit card,63.59,3616.42,NO
CUST-8349,FEMALE,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Mailed check,27.86,1973.44,YES
CUST-7408,female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month to month,No,Mailed check,63.97,384.43, No 
CUST-8050,Female,0,No,No,64,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Month to month,Yes,Credit card,64.43,4126.56,no
CUST-8393, Female ,0,No,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,No,Bank transfer,33.32,62.11,yes
CUST-7200,Femal,0,Yes,Yes,41,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,month-to-month,Yes,Credit card,52.53,2159.43,NO
CUST-8316,MALE,1,Yes,No,17,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month to month,Yes,Electronic check,90.04,1533.03,no
CUST-7860,Femal,0,Yes,No,8,Yes,No phone service,DSL,No,No internet service,No,No,No,No,MONTH-TO-MONTH,No,Bank transfer,57.43,461.53,yes
CUST-8363,Male,0,Yes,No,10,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,87.0,864.87,YES
CUST-8165,FEMALE,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month to month,Yes,Mailed check,94.25,944.41,Yes
CUST-8341,,0,No,No,5,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,MONTH-TO-MONTH,Yes,Bank transfer,63.79,314.06,YES
CUST-8376, Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,MONTH-TO-MONTH,Yes,Electronic check,59.18,2068.94, Yes
CUST-7489,female,0,Yes,No,47,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No,TWO YEAR,No,Credit card,77.41,3641.54,No
CUST-8374, Male,0,Yes,Yes,7,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month to month,Yes,Mailed check,84.19,591.17,yes
CUST-7212, Female ,0,No,Yes,12,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,72.4,874.34,no
CUST-7133, Male,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month to month,Yes,Bank transfer,85.46,1875.37,yes
CUST-7060, Male,0,No,Yes,29,No,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,month-to-month,No,Mailed check,64.08,1857.89,YES
CUST-7690,male,0,Yes,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Credit card,20.0,710.64,yes
CUST-7026,MALE,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,month-to-month,No,Mailed check,65.91,1655.6,NO
CUST-7100,male,0,No,No,36,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,60.52,,no
CUST-7974,male,0,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.0,1021.13, No 
CUST-7776,FEMALE,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,No,Mailed check,79.62,83.48,NO
CUST-7788,female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Electronic check,28.79,229.22,no
CUST-7520,female,0,Yes,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Mailed check,25.44,1202.38,NO
CUST-7363,FEMALE,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Mailed check,32.63,2152.19,NO
CUST-7309,FEMALE,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Credit card,71.99,1591.53,no
CUST-7795,Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,No,Electronic check,74.02,1700.57,no
CUST-7828,female,1,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,two year,Yes,Mailed check,86.44,1115.72, No 
CUST-8276,Femal,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Credit card,26.9,274.78, No 
CUST-7544, Male,0,No,Yes,56,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,76.86,4313.72,No
CUST-7939,Male,0,Yes,No,2,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,Yes,ONE YEAR,No,Credit card,76.41,145.08,NO
CUST-7441, Male,1,Yes,No,36,No,No phone service,DSL,No,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,44.82,1605.75, Yes
CUST-7647,FEMALE,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,2 year,No,Electronic check,55.88,2076.48,NO
CUST-8003,Femal,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,TWO YEAR,No,Electronic check,97.15,2815.69,No
CUST-7476,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,80.49,4111.01,YES
CUST-8046, Female ,0,,Yes,12,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,One year,No,Bank transfer,48.86,580.67,No
CUST-7062,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Mailed check,31.83,27.29, Yes
CUST-8172,male,1,No,No,15,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,Yes,MONTH-TO-MONTH,Yes,Electronic check,78.94,1174.98, Yes
CUST-7483, Male,1,Yes,No,14,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,49.8,706.16,No
CUST-8026,female,0,Yes,Yes,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.31,1233.05, Yes
CUST-8281,MALE,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,2 year,No,Electronic check,71.11,,NO
CUST-7052,Femal,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,two year,No,Credit card,85.43,3241.57,Yes
CUST-7242, Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,ONE YEAR,No,Bank transfer,88.62,804.13,no
CUST-8197,Male,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,ONE YEAR,Yes,Electronic check,79.13,945.16,
CUST-7035,Femal,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.99,1733.75, Yes
CUST-8202,Female,0,No,Yes,49,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,MONTH-TO-MONTH,Yes,Electronic check,61.42,3011.73,No
CUST-7738,Male,0,Yes,Yes,66,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Bank transfer,27.33,1798.96, No 
CUST-7120,Male,0,,,50,Yes,No,DSL,No internet service,Yes,No internet service,No,No,Yes,one year,No,Bank transfer,74.95,3738.05,NO
CUST-7806,female,0,No,No,71,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,TWO YEAR,Yes,Credit card,73.8,5248.66,
CUST-8299,male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,MONTH-TO-MONTH,Yes,Bank transfer,70.33,631.03,NO
CUST-8019,male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Electronic check,27.07,1944.46,NO
CUST-7044,FEMALE,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,2 year,Yes,Mailed check,77.32,465.31,yes
CUST-8324, Female ,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,No,MONTH-TO-MONTH,No,Bank transfer,63.21,120.79,Yes
CUST-7836,MALE,0,No,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,97.52,2830.07,no
CUST-7076,Male,1,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,ONE YEAR,Yes,Mailed check,74.05,808.94, No 
CUST-7368, Female ,0,Yes,Yes,8,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,72.22,576.44,no
CUST-7906, Female ,0,Yes,No,50,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No,One year,No,Bank transfer,69.84,3489.24, No 
CUST-8236,MALE,0,Yes,No,30,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,ONE YEAR,No,Mailed check,58.94,1763.82,
CUST-7267,female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Credit card,26.67,1631.65,Yes
CUST-8335,female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,one year,No,Electronic check,89.47,895.17,Yes
CUST-7728,MALE,1,No,No,50,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,month-to-month,Yes,Electronic check,81.95,4103.35,
CUST-7444,Femal,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Month to month,Yes,Electronic check,86.43,95.98,YES
CUST-7503, Male,0,Yes,No,5,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,66.98,338.34,YES
CUST-8057,Male,0,No,Yes,64,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,No,two year,Yes,Credit card,54.42,3475.38,no
CUST-8033,male,0,No,Yes,21,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,month-to-month,No,Electronic check,53.61,1133.18,no
CUST-8184,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,month-to-month,Yes,Mailed check,67.33,7.52,YES
CUST-7285,male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,two year,No,Mailed check,94.87,1332.04,no
CUST-7295,MALE,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,ONE YEAR,No,Bank transfer,84.68,5161.86,No
CUST-7625,MALE,0,No,No,62,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,2 year,Yes,Electronic check,68.62,4258.6,No
CUST-7277,Male,0,No,Yes,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Electronic check,33.85,24.13,yes
CUST-8394, Male,0,No,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,month-to-month,Yes,Mailed check,84.79,934.69, No 
CUST-7484,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,TWO YEAR,Yes,Bank transfer,77.51,4733.15,NO
CUST-7182, Female ,0,No,No,2,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,MONTH-TO-MONTH,No,Mailed check,49.0,91.64,yes
CUST-7970, Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,ONE YEAR,No,Mailed check,79.31,3022.79, No 
CUST-7246,Femal,0,Yes,No,67,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month to month,Yes,Credit card,81.78,5472.56,YES
CUST-7684,MALE,1,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Month to month,No,Electronic check,67.76,2568.51,YES
CUST-8213,Female,1,No,No,32,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,Yes,ONE YEAR,Yes,Bank transfer,63.49,2040.21,NO
CUST-7036,Female,0,Yes,Yes,62,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,MONTH-TO-MONTH,Yes,Bank transfer,83.87,5204.77,No
CUST-8180,female,0,No,No,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Bank transfer,29.0,82.65,
CUST-7002,FEMALE,0,No,Yes,2,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,75.08,145.56,YES
CUST-7754,male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,Yes,Mailed check,34.08,485.62,no
CUST-7508,Female,0,Yes,No,17,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,two year,No,Mailed check,64.02,1094.07,no
